,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1371,iOS,Miss Hogue,325,1672335,562,4313582,2.51184356885443E-20,1.45237882333203E-19
2281,iOS,Claudia Turner,683,1672335,1337,4313582,2.94390295445439E-20,1.69745936371047E-19
1250,iOS,Floy Ashley,793,1672335,1588,4313582,7.48077616837753E-20,4.30144629681708E-19
1306,iOS,Johna Kane,253,1672335,418,4313582,8.96842150542114E-20,5.14255748371794E-19
1332,iOS,Sheryll Esquivel,523,1672335,989,4313582,1.0399661423046E-19,5.94676771980804E-19
741,iOS,Ahmed Fairchild,440,1672335,810,4313582,1.33908923904767E-19,7.6361287185363E-19
2016,iOS,Romana Lopes,184,1672335,283,4313582,1.41955131055752E-19,8.07272311223644E-19
2080,iOS,Caryl Shook,549,1672335,1051,4313582,3.82083365338784E-19,2.1668837431542E-18
131,iOS,Yanira Reyna,308,1672335,534,4313582,3.84859500777417E-19,2.17666438964277E-18
1646,iOS,Muoi Belcher,293,1672335,504,4313582,5.69953286703159E-19,3.21472289775351E-18
550,iOS,Adalberto Seymour,223,1672335,362,4313582,5.77059070797493E-19,3.2459572732359E-18
2045,iOS,Eldridge Ambrose,279,1672335,477,4313582,1.1696172349065E-18,6.56126741532914E-18
2043,iOS,Kandy Ritchie,550,1672335,1058,4313582,1.26744153070289E-18,7.09082153663508E-18
1366,iOS,Marylou Branch,190,1672335,299,4313582,1.5899014917814E-18,8.87087894336251E-18
467,iOS,Antony Baron,690,1672335,1371,4313582,1.67426400025093E-18,9.31646903365435E-18
480,iOS,Cletus Burns,109,1672335,148,4313582,1.70152630636574E-18,9.44278674042111E-18
2220,iOS,Ilana Thompson,176,1672335,272,4313582,1.71000433675446E-18,9.46446250556615E-18
1182,iOS,Michal Frye,176,1672335,273,4313582,2.9934170135899E-18,1.65236619150162E-17
2006,iOS,Tarah Whitaker,456,1672335,856,4313582,3.5107992613493E-18,1.93280704015773E-17
1924,iOS,Valencia Rose,580,1672335,1129,4313582,3.84810925668681E-18,2.1128875759527E-17
936,iOS,Clemencia Pickering,428,1672335,796,4313582,4.29485284788322E-18,2.35194322622176E-17
