,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1020,Android,Jonie Coburn,50,1120599,104,4313582,0.000000398,1.21188895359805E-06
1252,Android,Nancy Clay,73,1120599,169,4313582,4.13188572527469E-07,1.25614237650996E-06
1763,Android,Shelton Carpenter,125,1120599,327,4313582,4.46680642763732E-07,1.35594747046676E-06
559,Android,Edmundo Jansen,254,1120599,747,4313582,4.68773996691138E-07,1.42090606997047E-06
938,Android,Herma Baird,82,1120599,196,4313582,4.81089716442662E-07,1.45607923053504E-06
527,Android,Deanna Stapleton,147,1120599,397,4313582,4.91591114725839E-07,1.48566531865445E-06
813,Android,Chara Keyes,65,1120599,147,4313582,5.68193056857693E-07,1.71463568485375E-06
1281,Android,Pei Luther,54,1120599,116,4313582,5.75263868298825E-07,1.73341660462356E-06
867,Android,Huey Cano,50,1120599,105,4313582,5.78693193748854E-07,1.74118569766199E-06
1040,Android,Kandy Stark,197,1120599,560,4313582,5.92509791084148E-07,1.78013954854356E-06
2097,Android,Shawnda Sisk,314,1120599,952,4313582,6.346317261661E-07,1.9038951784983E-06
1835,Android,Sarita Grover,316,1120599,959,4313582,6.48100256022945E-07,1.94145406123418E-06
1012,Android,Rudolph Mcknight,184,1120599,519,4313582,7.36882546731126E-07,2.20418375820451E-06
874,Android,Keenan Eller,59,1120599,131,4313582,7.9705479080249E-07,2.37722172300568E-06
130,Android,Omer Jansen,59,1120599,131,4313582,7.9705479080249E-07,2.37722172300568E-06
1078,Android,Mirta Smallwood,115,1120599,299,4313582,8.31321109957991E-07,2.47581221393603E-06
1175,Android,Millicent Napier,396,1120599,1237,4313582,9.27596992443328E-07,2.7585224513649E-06
231,Android,Contessa King,189,1120599,537,4313582,9.30701583960854E-07,2.76373794017984E-06
1350,Android,Hong Reid,191,1120599,544,4313582,9.89512077940047E-07,2.93411842241353E-06
602,Android,Senaida Bassett,211,1120599,610,4313582,9.98651109291501E-07,2.95693222809032E-06
1639,Android,Irena Oldham,470,1120599,1495,4313582,1.02012931954979E-06,3.0161626991313E-06
1340,Android,Monica Ewing,140,1120599,379,4313582,1.02231693052166E-06,3.0182690329687E-06
1270,Android,Angelika Gary,138,1120599,373,4313582,1.08969458069291E-06,3.21255779841165E-06
1202,Android,Monet Reagan,244,1120599,721,4313582,1.14180332528151E-06,3.36133755903016E-06
307,Android,Cher Barrios,70,1120599,164,4313582,1.16724942375897E-06,3.43131080605008E-06
512,Android,Sadie Wade,75,1120599,179,4313582,1.25626870038065E-06,3.68769836582326E-06
1600,Android,Twyla Diamond,1025,1120599,3474,4313582,1.30812849928952E-06,3.83442823717243E-06
1314,Android,Vena Valenzuela,2765,1120599,9853,4313582,1.3204804534846E-06,3.86509729303219E-06
1537,Android,Tyree Horner,53,1120599,116,4313582,1.48419377481999E-06,4.33808637611671E-06
21,Android,Darin Carnes,597,1120599,1947,4313582,1.58440315386758E-06,4.62437782141663E-06
886,Android,Alfonso Suarez,233,1120599,687,4313582,1.59875596678582E-06,4.65962209123048E-06
370,Android,Ona Hutchins,61,1120599,139,4313582,1.60894090593876E-06,4.68263597944625E-06
6,Android,Odessa Epps,64,1120599,148,4313582,1.76930782069727E-06,5.14205085390144E-06
1472,Android,Stella Knight,65,1120599,151,4313582,1.81590353855763E-06,0.00000527
632,Android,Joi Cho,197,1120599,570,4313582,0.000002283,6.61630323289054E-06
832,Android,Shirley Crow,630,1120599,2070,4313582,0.000002389,6.91350941167965E-06
228,Android,Suzanne Larson,91,1120599,230,4313582,2.40863873150136E-06,6.96055769018612E-06
2116,Android,Jazmin Rosen,86,1120599,215,4313582,2.55551822178187E-06,7.37459842280071E-06
1626,Android,Jarrod Mcmanus,438,1120599,1395,4313582,0.000002594,7.47523054525578E-06
1552,Android,Rory Kendall,71,1120599,170,4313582,2.61655421939624E-06,7.52949357649043E-06
1406,Android,Alexis Cavazos,74,1120599,179,4313582,2.66650963449589E-06,7.66247010137442E-06
827,Android,Petrina Hutchins,54,1120599,121,4313582,2.98729935800748E-06,8.57225033167363E-06
1899,Android,Audria Stjohn,154,1120599,431,4313582,3.07464763419259E-06,8.81054490134179E-06
779,Android,Darcey Adler,51,1120599,113,4313582,3.510733135382E-06,1.00460978950931E-05
1098,Android,Laurette Delgado,92,1120599,235,4313582,3.62716810681099E-06,1.03647848415297E-05
1527,Android,Camila Kay,618,1120599,2035,4313582,3.91111908768645E-06,1.11605992376659E-05
2040,Android,Kristine Serrano,228,1120599,678,4313582,3.98391773650919E-06,1.13525009594677E-05
1067,Android,Sharmaine Brunson,65,1120599,154,4313582,0.000004116,1.16962505322933E-05
2105,Android,Daren Madrid,65,1120599,154,4313582,0.000004116,1.16962505322933E-05
0,Android,Porsche Mclean,67,1120599,160,4313582,4.21815800389493E-06,0.00001197
206,Android,Tanya Dotson,69,1120599,166,4313582,0.00000429,0.000012157
1269,Android,Al Kincaid,949,1120599,3224,4313582,0.000004486,1.26947020769194E-05
1684,Android,Dawne Steen,288,1120599,883,4313582,4.67824310099415E-06,1.32205599235277E-05
774,Android,Shara Talbot,60,1120599,140,4313582,4.92754794371258E-06,1.39058801280496E-05
863,Android,Shiela Mckinnon,53,1120599,120,4313582,5.28957475233814E-06,0.000014907
1225,Android,Theodore Mccain,115,1120599,309,4313582,5.30237834631631E-06,1.49225118247086E-05
1988,Android,Thanh Francis,143,1120599,399,4313582,0.000005385,1.51342623258382E-05
100,Android,Israel Greene,69,1120599,167,4313582,5.51584983742152E-06,1.54806978976192E-05
2120,Android,Kandy Vega,49,1120599,109,4313582,5.98019918533286E-06,1.67609418262891E-05
1115,Android,Miriam Baca,87,1120599,222,4313582,6.0071658660921E-06,1.68134902353275E-05
1796,Android,Hwa Felton,131,1120599,361,4313582,6.08945582127152E-06,1.7020528156177E-05
1767,Android,Cyril Rosas,213,1120599,632,4313582,6.63613440456078E-06,1.8523234640834E-05
2174,Android,Elda Swift,99,1120599,260,4313582,6.93265972408428E-06,1.93245528548725E-05
1920,Android,Rossana Tyler,72,1120599,177,4313582,7.04466483944619E-06,0.00001961
1741,Android,Chris Douglas,57,1120599,133,4313582,8.03359170609543E-06,2.23325117264555E-05
1283,Android,Nola Maguire,342,1120599,1075,4313582,8.24581663946459E-06,2.28913715662748E-05
1883,Android,Lina Kinsey,117,1120599,318,4313582,8.33756176668623E-06,2.31147037596748E-05
1412,Android,Burma Nance,64,1120599,154,4313582,8.88525239141478E-06,2.45665221524793E-05
1817,Android,Delia Hitchcock,64,1120599,154,4313582,8.88525239141478E-06,2.45665221524793E-05
1671,Android,Rene Grayson,200,1120599,592,4313582,1.01560828302737E-05,2.8042301579946E-05
1793,Android,Billi Howe,57,1120599,134,4313582,1.05912683934103E-05,2.92044947882984E-05
2010,Android,Epifania Beaulieu,85,1120599,219,4313582,1.1611107712005E-05,3.19735213711469E-05
588,Android,Adah Sanders,434,1120599,1401,4313582,1.2130260121977E-05,3.33582153354367E-05
56,Android,Dorathy Looney,105,1120599,282,4313582,1.22100648985897E-05,3.35326077617644E-05
1886,Android,Ruthe Ponce,54,1120599,126,4313582,0.000013111,3.5958619569176E-05
688,Android,Myung Wiggins,55,1120599,129,4313582,1.34014711338053E-05,0.000036706
1867,Android,Dirk Grady,1209,1120599,4193,4313582,1.38804056897011E-05,0.000037967
348,Android,Sherron Fletcher,129,1120599,360,4313582,1.43055415296016E-05,3.9077620787136E-05
605,Android,Lonnie Pepper,68,1120599,168,4313582,1.45388955979889E-05,3.96621071913138E-05
1970,Android,Cary Matthews,64,1120599,156,4313582,1.46496005402638E-05,3.99108957461781E-05
899,Android,Danilo Lopez,2200,1120599,7843,4313582,1.53215030138774E-05,4.16858978276503E-05
455,Android,Louvenia Rangel,50,1120599,115,4313582,1.56336241957941E-05,4.24786123566996E-05
2085,Android,Carlene Hamby,263,1120599,810,4313582,1.61249100228514E-05,4.37553924492757E-05
745,Android,Evangelina Magana,93,1120599,246,4313582,0.000017273,4.68087688782665E-05
1178,Android,Deane Kyle,54,1120599,127,4313582,1.73008745820031E-05,4.68222081941512E-05
1774,Android,Terrence Wheatley,582,1120599,1931,4313582,1.78503129316644E-05,4.82453636171537E-05
1691,Android,Stacia Richards,285,1120599,887,4313582,1.84229338285483E-05,4.97273385398547E-05
1979,Android,My Hunter,60,1120599,145,4313582,1.85604717928894E-05,5.0032576137354E-05
546,Android,Karlyn Chang,62,1120599,151,4313582,1.86856957961201E-05,5.03038599985022E-05
105,Android,Petra Latham,129,1120599,362,4313582,1.9363500297826E-05,5.20600809584127E-05
1354,Android,Josephina Gentry,704,1120599,2370,4313582,2.02412023899078E-05,5.43484253146343E-05
90,Android,Augustine Knapp,53,1120599,125,4313582,2.23273377831252E-05,5.98712098352216E-05
2161,Android,Valeria Crowder,573,1120599,1904,4313582,2.43916653661885E-05,6.53211352607614E-05
626,Android,Scarlet Chen,87,1120599,229,4313582,2.44534233509316E-05,6.54009204915111E-05
717,Android,Clementine Mccarthy,54,1120599,129,4313582,0.000029605,7.9075434009429E-05
1220,Android,Charla Creech,64,1120599,159,4313582,3.00000882133667E-05,8.00263109316145E-05
1588,Android,Ramiro Spence,86,1120599,227,4313582,3.03603299273003E-05,8.08818164469485E-05
1675,Android,Kasha Crook,136,1120599,388,4313582,3.04532948599386E-05,0.000081024
