,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1612,Windows,Emeline Root,18,584765,107,4313582,0.131005367,0.2964366389
765,Windows,Fumiko Carey,18,584765,107,4313582,0.131005367,0.2964366389
170,Windows,Arleen Jernigan,49,584765,315,4313582,0.132471015,0.2993970802
1100,Windows,Fernande Currie,41,584765,261,4313582,0.1351300035,0.3050443613
1840,Windows,Evalyn Conrad,711,584765,5051,4313582,0.1356905475,0.3059468149
1998,Windows,Melony Watts,31,584765,194,4313582,0.138444164,0.3117860877
2230,Windows,Doretha Durbin,114,584765,770,4313582,0.1437448662,0.3233409934
1531,Windows,Trinity Bergman,19,584765,115,4313582,0.1439294751,0.3233740154
276,Windows,Antionette Larsen,109,584765,736,4313582,0.1477075078,0.3314709756
552,Windows,Oneida Vinson,77,584765,512,4313582,0.1483161451,0.332444787
2034,Windows,Andres Voss,107,584765,723,4313582,0.1514375491,0.3390419482
1036,Windows,Dong Duvall,31,584765,196,4313582,0.1519237107,0.339730695
